x,y,category
8.21934342154392,1.26065614257531,0
8.45671410877048,0.954304853487182,0
8.41629111947018,0.0844707892858723,0
7.48261117877294,1.19561096479492,0
8.83137664627254,0.20276899718894,0
7.89464249482347,1.04823777387467,0
8.04041391672827,0.974435370267542,0
9.55295763681889,1.38745852212487,0
8.67265611873502,0.533867458857546,0
8.60171073117138,0.160263783205764,0
8.11350121157427,0.750029216003425,0
7.84736969408639,0.593998072044116,0
8.38101020216753,0.89096675287671,0
8.53102613595695,0.246630302749234,0
9.26414219193915,0.00856225279567718,0
7.56168836652969,0.0222882998351323,0
8.32574597110277,1.0443792874818,0
7.24138273061037,0.0354976085349171,0
9.19943876968393,0.365784786104417,0
8.86804800968971,1.18885241251091,0
7.92929212344171,0.598107800781299,0
8.14152956863152,0.949123471990945,0
9.28365957637165,0.521210254335427,0
8.37474524712497,0.869774436610786,0
8.90401510502208,0.317213142525503,0
8.80666911002158,0.971145141050956,0
8.35499014684685,0.313045956472415,0
7.8929765024692,1.24457580104554,0
8.75835836359585,1.98397121244724,0
8.55522963944361,0.224322969968807,0
7.46669813851074,0.682846903507522,0
8.62083987108765,0.0540261985224584,0
7.92080631443247,0.212238963445841,0
8.86858292830611,0.212437116537709,0
8.56734347590731,0.411125130293504,0
9.09760334202128,0.333774546216235,0
8.47665482566708,0.804794690730941,0
8.12127243322223,0.471319947468082,0
7.85754688687862,0.395083278969446,0
8.57636184804317,1.10812559380414,0
9.01492163620257,0.510523524665166,0
9.58893400478119,0.449895001552997,0
7.75205711844252,1.58453935232252,0
8.29972175842542,0.0560579848415797,0
8.11850822620633,0.537338764983023,0
8.39548757196097,0.177040058389844,0
9.33982207661439,0.585683926303854,0
9.74065188857987,0.396821927843297,0
8.01624167384975,1.2217107703379,0
8.7880620628596,0.655927227528701,0
8.01058345644243,0.214789937136848,0
7.24179597096022,1.26248822245651,0
7.74520368250676,0.458741648591905,0
7.95413679970061,1.128258453032,0
8.01122468963033,0.809777288490136,0
7.59519616097898,1.09177993450447,0
7.98469536846582,0.979346832327262,0
8.60253958191272,0.0450255501415262,0
9.9635695357347,0.728876460487022,0
8.89519253634627,0.592943546976524,0
6.91522480631824,1.47072491095159,0
7.66640335036373,0.910759140441097,0
8.91068489101872,0.592876661640738,0
9.28750644026141,0.0180160052195249,0
8.82009034431922,0.70338403383933,0
8.43955495797657,0.331889311419472,0
7.35183338924621,1.67493572497256,0
8.19083159327504,1.0482850978843,0
8.94095686463786,1.36221820688109,0
8.5564150842848,0.880862488652072,0
8.11242325352155,0.939857651448498,0
8.76127627752102,1.04370484030278,0
7.23200704687664,0.158245898424507,0
9.60678789240038,1.00490504047375,0
9.11631484214787,0.156962323547793,0
9.58779058293349,0.409524477423544,0
7.86339858062187,0.947950093617887,0
8.36453354112597,0.448239735790741,0
8.72654390411048,0.659808827340846,0
9.41656871486753,0.624262682972554,0
9.06829241709139,1.15750638373365,0
8.93899944532984,0.204145426373103,0
9.01626036564939,0.0362538084115062,0
8.17523770488335,0.109077028322558,0
9.27069005039505,0.756841245945856,0
7.92146989944385,0.106586999112305,0
8.77064400884125,0.843935640728649,0
7.77591731412014,0.123659914774283,0
8.19926107126823,0.580905856512887,0
6.97230858410754,1.06993428912571,0
8.23330693042574,0.0312395075893556,0
9.07487528134463,0.756263275030597,0
7.66513470630633,0.204318765568879,0
8.35364595136723,0.588948783461277,0
7.85866256871069,1.32551845503281,0
8.74752779662282,0.299242592138139,0
8.2122777527993,1.12655661080116,0
2.04390072936385,5.53960168918573,0
3.06118070966762,5.8143162195939,0
3.14835821528375,5.46948214215699,0
1.9435877068884,4.65108684755137,0
1.50323481971054,5.4477439050269,0
2.87175068599206,4.86508177779405,0
2.29138530580201,4.88149875064686,0
2.22098434030948,5.12599528894925,0
1.65920687100941,5.54144541424534,0
1.91120337921421,4.73509122616779,0
2.23545577170998,5.18923569546498,0
2.48667563325401,5.8762554807811,0
2.11115097438608,5.27288427149186,0
1.65079959561838,4.20036623322289,0
1.94136286789044,4.33957071027352,0
1.59893212021833,4.85273795737984,0
3.40896849016638,4.12643804386386,0
3.22689815276255,4.27498121040657,0
3.0712387315405,5.61753658471009,0
1.75036596893065,4.71050568070145,0
1.97557703971415,3.77799028885857,0
1.61439789371853,4.90166219610189,0
3.31697060080929,4.31100639979392,0
2.21109368502732,4.67174013250553,0
2.43402781444705,3.92642643127255,0
2.13744401915055,4.55578474551187,0
1.86482622387838,4.49818928399136,0
2.33677443316865,5.81891751120233,0
2.72291801619518,4.95128295907464,0
2.29537897304129,4.66332372273792,0
1.36918259062392,4.8791185699618,0
3.14828079192756,4.35954322005007,0
2.44822600505446,4.03126626736291,0
2.5529381352365,4.14061111321225,0
1.84105536501236,4.97120482054914,0
2.60319717386136,4.97648310636164,0
2.64426632805049,5.12350733869493,0
2.05474576628892,4.94255863472565,0
1.98635930036588,5.52759026473818,0
2.8338258385751,4.04672369237116,0
2.81790953045006,5.79442416135748,0
2.16056871383754,4.19243860273592,0
1.92764593655866,5.62168899957344,0
3.26451171581611,4.96708144854036,0
3.22728860620774,4.54995543330235,0
2.75632249015517,4.28934559470613,0
2.01609539629769,4.37677258774148,0
1.42794782092497,4.07035120167616,0
2.66070015269593,4.84078870549457,0
2.35599015835514,5.02732196020283,0
1.94264117702676,4.880626767239,0
2.30828803860222,4.97177155909388,0
2.26237312930339,4.00677536046374,0
3.32947713797922,4.3557327506897,0
2.5424750766871,4.48648190191855,0
2.46397966446938,5.53843776719581,0
2.17880108356806,4.80192655362616,0
2.70209716886437,5.79772860364825,0
1.48770542697815,4.22268295893518,0
2.03288008190395,5.03244086909598,0
2.32612256158862,5.16685582082735,0
3.09517415810984,3.9372522606488,0
3.36068051387775,5.18586372391895,0
2.73221946593867,5.35131839359664,0
2.87173243269551,5.58239013342097,0
2.59062388915925,4.92327488454844,0
2.08583533179559,5.30074144504604,0
2.36545579808908,5.53366463938548,0
2.28407584521276,5.4067095721232,0
2.90024286149316,4.55569326798854,0
2.30115618711712,4.70897603138945,0
2.28747952291625,5.37364979377858,0
2.38709136217945,4.42567900360082,0
2.13816660750656,3.93141307781827,0
2.81163732854582,4.43424925490255,0
2.44925171097215,3.82404928877261,0
2.61993175028829,4.95756750044322,0
2.56527981838572,4.69687547421021,0
2.4971272806211,5.09475848978931,0
1.78712158331158,4.38228609750589,0
2.49423753611742,5.65057015488244,0
1.56677335087284,3.91119427112569,0
1.41546511144209,4.74811165137465,0
2.79079468220237,4.9085261598921,0
1.67537939225916,5.85533618101862,0
1.90913979695904,5.08017903878789,0
2.48184907812075,4.13917104189155,0
1.22411801111512,5.58201952233775,0
2.08874297629283,5.62128071744537,0
3.44016954633099,4.45204118054916,0
3.15035855501254,5.15950266680295,0
2.00965237127253,5.73984004077374,0
3.20674716207026,4.93441791455317,0
2.77011812286131,4.74010114997989,0
1.7027696122288,4.62726482924333,0
2.85704703571456,5.03491015501087,0
2.08264006271748,4.52532644512973,0
3.26718787063623,5.11980296824793,0
2.73490964550427,5.16473732753527,0
2.35575793802233,5.13899873596301,0
2.95459337227787,4.72484909594399,0
1.93177613291326,3.75122817958748,0
1.90102782872926,4.60576887936105,0
2.0578826085597,5.25533909491848,0
3.08363597905359,4.50675601770031,0
1.53427985314802,4.41034906337868,0
2.69512102461697,4.02536647118179,0
1.93460325606336,5.36867663043935,0
1.76298479333793,5.08212101061008,0
1.85768529303395,4.9458195397382,0
2.27961576315306,5.41236012877417,0
2.00729761795308,5.12641552065436,0
2.2532475328098,4.24483306345024,0
3.09235631332027,5.76641456204817,0
2.9824487988287,5.1770789938796,0
1.1927505118507,5.45363577919317,0
2.78725296929434,4.70776035418954,0
2.44778483750279,4.45483147922665,0
2.05105040679949,4.58529236607829,0
2.58339931818614,3.87202374752374,0
1.78891487461258,4.82541776415237,0
2.51930042256937,4.93583179192333,0
2.2836178384473,4.22605689581239,0
2.15489903248159,4.78515398066314,0
1.8152941886779,5.02736082902999,0
2.62700754684463,5.88831216443205,0
2.94256002585414,4.71096714275944,0
1.62285588153475,5.546767616164,0
1.24674336258408,4.59507957890162,0
2.92000577350725,5.27899664919977,0
2.47217916167939,5.66459550118072,0
3.07540156398798,4.3336048686273,0
2.32883694649349,3.8056665921157,0
2.20912030106516,5.3404473808878,0
2.30049736365707,4.8352902942724,0
2.69892156849604,4.78107804944267,0
2.00460786836647,4.63979143762905,0
1.75739476636461,4.60125005659655,0
3.26844669278275,3.67320180359558,0
2.77988624652091,4.60765752821362,0
2.81131433596532,4.52631775962628,0
3.24385637121553,5.37568830491466,0
1.22833730145704,4.78294578093576,0
2.38048516507483,4.44587772893181,0
2.18378121552227,5.89779743834903,0
2.40785742649938,4.93228586505642,0
2.28451567942646,5.67512209533154,0
2.83082077621003,5.24076850374668,0
1.95176025369546,4.59293619188291,0
3.02285203748504,4.01660664464037,0
9.91890297964881,3.991748578268,1
8.21372788248026,3.22655579965333,1
9.24597257673088,2.39485151051769,1
8.08880937755183,2.82511452379404,1
9.42231731953421,2.169352940523,1
9.4267309211912,2.99343364814344,1
9.39010204349157,4.08783976777031,1
8.97916025401439,3.71137411326912,1
9.60900879715999,3.13249225210679,1
9.11704752641103,3.31641695829649,1
9.75707368475337,3.2993669532371,1
9.8172220382251,3.37996899382199,1
9.88465658748492,2.56349163604781,1
7.98560526788814,3.86919089657516,1
9.63485294764918,4.90109201166731,1
9.80869830051923,3.12555523450534,1
9.19451421908167,5.07404482499212,1
8.83501021978933,3.85851284715949,1
9.17609940081545,3.43773667194388,1
9.99959919766382,3.07722535812249,1
9.15374532570884,4.34009702660603,1
9.65809751237751,4.40514115770283,1
9.00313067582684,3.78499774282518,1
8.50054796386686,4.27670162141464,1
9.66131511937262,5.5681421405122,1
8.00661009233897,5.71358016981926,1
8.09228529522627,4.58735341595734,1
9.12132643866884,3.69685923413876,1
9.28852570431529,4.18755466599602,1
